pr_number,commits_count,commit_authors,files_changed,additions,deletions,total_changes,max_file_changes,avg_file_changes,files_added,files_modified,files_removed,files_renamed,deletion_ratio,changes_per_commit,files_per_commit,developers_involved
330779,4,1,6.0,461.0,40.0,501.0,152.0,50.1,0.0,10.0,0.0,0.0,0.07984031936127745,125.25,1.5,1
330780,1,1,6.0,314.0,8.0,322.0,152.0,53.666666666666664,0.0,6.0,0.0,0.0,0.024844720496894408,322.0,6.0,1
330781,1,1,7.0,156.0,16.0,172.0,61.0,24.571428571428573,1.0,6.0,0.0,0.0,0.09302325581395349,172.0,7.0,1
330782,6,3,18.0,602.0,551.0,1153.0,234.0,48.041666666666664,0.0,24.0,0.0,0.0,0.4778837814397225,192.16666666666666,3.0,3
330785,7,1,305.0,19229.0,6560.0,25789.0,2034.0,81.61075949367088,36.0,276.0,3.0,1.0,0.2543720190779014,3684.1428571428573,43.57142857142857,1
330789,1,1,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1
330796,1,1,1.0,2.0,2.0,4.0,4.0,4.0,0.0,1.0,0.0,0.0,0.5,4.0,1.0,1
330799,1,1,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1
330800,1,1,2.0,73.0,1.0,74.0,72.0,37.0,1.0,1.0,0.0,0.0,0.013513513513513514,74.0,2.0,1
330803,1,1,2.0,43.0,7.0,50.0,37.0,25.0,0.0,2.0,0.0,0.0,0.14,50.0,2.0,1
330804,1,1,3.0,37.0,1.0,38.0,25.0,12.666666666666666,0.0,3.0,0.0,0.0,0.02631578947368421,38.0,3.0,1
330806,1,1,1.0,2.0,2.0,4.0,4.0,4.0,0.0,1.0,0.0,0.0,0.5,4.0,1.0,1
330808,1,1,3.0,56.0,10.0,66.0,44.0,22.0,0.0,3.0,0.0,0.0,0.15151515151515152,66.0,3.0,1
330810,5,1,5.0,208.0,24.0,232.0,80.0,25.77777777777778,1.0,8.0,0.0,0.0,0.10344827586206896,46.4,1.0,1
330812,4,1,14.0,586.0,67.0,653.0,159.0,36.27777777777778,1.0,17.0,0.0,0.0,0.10260336906584992,163.25,3.5,1
330816,9,1,323.0,10505.0,22132.0,32637.0,1311.0,97.42388059701493,44.0,201.0,89.0,1.0,0.6781260532524436,3626.3333333333335,35.888888888888886,1
330818,2,2,8.0,362.0,75.0,437.0,149.0,54.625,1.0,7.0,0.0,0.0,0.17162471395881007,218.5,4.0,2
330820,1,1,2.0,3.0,3.0,6.0,4.0,3.0,0.0,2.0,0.0,0.0,0.5,6.0,2.0,1
330822,1,1,1.0,0.0,5.0,5.0,5.0,5.0,0.0,1.0,0.0,0.0,1.0,5.0,1.0,1
330824,1,1,2.0,2.0,2.0,4.0,2.0,2.0,0.0,2.0,0.0,0.0,0.5,4.0,2.0,1
330825,1,1,1.0,1.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.5,2.0,1.0,1
330827,4,1,6.0,207.0,29.0,236.0,75.0,19.666666666666668,2.0,10.0,0.0,0.0,0.1228813559322034,59.0,1.5,1
330829,3,1,9.0,440.0,70.0,510.0,133.0,36.42857142857143,1.0,13.0,0.0,0.0,0.13725490196078433,170.0,3.0,1
330832,2,2,10.0,101.0,99.0,200.0,82.0,20.0,0.0,10.0,0.0,0.0,0.495,100.0,5.0,2
330833,1,1,1.0,2.0,1.0,3.0,3.0,3.0,0.0,1.0,0.0,0.0,0.3333333333333333,3.0,1.0,1
330834,1,1,1.0,0.0,16.0,16.0,16.0,16.0,0.0,1.0,0.0,0.0,1.0,16.0,1.0,1
330839,1,1,2.0,41.0,0.0,41.0,30.0,20.5,0.0,2.0,0.0,0.0,0.0,41.0,2.0,1
330840,1,1,3.0,2.0,2.0,4.0,2.0,1.3333333333333333,0.0,3.0,0.0,0.0,0.5,4.0,3.0,1
330841,2,1,106.0,4666.0,656.0,5322.0,887.0,50.20754716981132,12.0,94.0,0.0,0.0,0.1232619316046599,2661.0,53.0,1
330843,1,1,1.0,1.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.5,2.0,1.0,1
330847,2,1,2.0,30.0,25.0,55.0,38.0,18.333333333333332,0.0,3.0,0.0,0.0,0.45454545454545453,27.5,1.0,1
330848,25,1,2310.0,242627.0,133660.0,376287.0,11600.0,101.23405972558515,516.0,3020.0,156.0,25.0,0.35520759420336073,15051.48,92.4,1
330849,7,1,575.0,32972.0,9913.0,42885.0,2174.0,69.39320388349515,104.0,504.0,6.0,4.0,0.23115308382884459,6126.428571428572,82.14285714285714,1
330851,4,1,10.0,156.0,22.0,178.0,51.0,11.125,0.0,16.0,0.0,0.0,0.12359550561797752,44.5,2.5,1
330852,3,1,7.0,169.0,85.0,254.0,155.0,28.22222222222222,0.0,9.0,0.0,0.0,0.3346456692913386,84.66666666666667,2.3333333333333335,1
330853,1,1,3.0,70.0,18.0,88.0,58.0,29.333333333333332,0.0,3.0,0.0,0.0,0.20454545454545456,88.0,3.0,1
330854,2,1,4.0,14.0,4.0,18.0,6.0,3.0,0.0,6.0,0.0,0.0,0.2222222222222222,9.0,2.0,1
330856,1,1,8.0,90.0,13.0,103.0,30.0,12.875,0.0,8.0,0.0,0.0,0.1262135922330097,103.0,8.0,1
330857,2,1,4.0,97.0,8.0,105.0,81.0,17.5,1.0,5.0,0.0,0.0,0.0761904761904762,52.5,2.0,1
330858,1,1,5.0,80.0,86.0,166.0,94.0,33.2,0.0,5.0,0.0,0.0,0.5180722891566265,166.0,5.0,1
330859,3,3,3.0,372.0,47.0,419.0,138.0,59.857142857142854,0.0,7.0,0.0,0.0,0.11217183770883055,139.66666666666666,1.0,3
330860,1,1,6.0,88.0,4.0,92.0,36.0,15.333333333333334,0.0,6.0,0.0,0.0,0.043478260869565216,92.0,6.0,1
330861,3,1,46.0,3040.0,299.0,3339.0,887.0,66.78,7.0,43.0,0.0,0.0,0.08954776879305182,1113.0,15.333333333333334,1
330862,1,1,3.0,98.0,10.0,108.0,78.0,36.0,0.0,3.0,0.0,0.0,0.09259259259259259,108.0,3.0,1
330864,7,1,86.0,3898.0,544.0,4442.0,887.0,49.355555555555554,8.0,82.0,0.0,0.0,0.12246735704637551,634.5714285714286,12.285714285714286,1
330867,1,1,1.0,20.0,3.0,23.0,23.0,23.0,0.0,1.0,0.0,0.0,0.13043478260869565,23.0,1.0,1
330870,1,1,1.0,4.0,0.0,4.0,4.0,4.0,0.0,1.0,0.0,0.0,0.0,4.0,1.0,1
330876,3,1,5.0,543.0,59.0,602.0,291.0,66.88888888888889,0.0,9.0,0.0,0.0,0.09800664451827243,200.66666666666666,1.6666666666666667,1
330877,4,1,8.0,277.0,297.0,574.0,113.0,35.875,0.0,16.0,0.0,0.0,0.5174216027874564,143.5,2.0,1
330881,1,1,2.0,26.0,2.0,28.0,21.0,14.0,0.0,2.0,0.0,0.0,0.07142857142857142,28.0,2.0,1
330882,1,1,1.0,3.0,3.0,6.0,6.0,6.0,0.0,1.0,0.0,0.0,0.5,6.0,1.0,1
330883,1,1,2.0,6.0,6.0,12.0,10.0,6.0,0.0,2.0,0.0,0.0,0.5,12.0,2.0,1
330884,5,1,100.0,4836.0,1062.0,5898.0,887.0,54.611111111111114,10.0,98.0,0.0,0.0,0.18006103763987794,1179.6,20.0,1
330886,23,1,79.0,2885.0,938.0,3823.0,329.0,24.506410256410255,1.0,155.0,0.0,0.0,0.24535704943761444,166.2173913043478,3.4347826086956523,1
330887,2,1,13.0,15.0,15.0,30.0,4.0,2.3076923076923075,0.0,13.0,0.0,0.0,0.5,15.0,6.5,1
330890,3,1,5.0,402.0,23.0,425.0,161.0,85.0,1.0,4.0,0.0,0.0,0.05411764705882353,141.66666666666666,1.6666666666666667,1
330891,1,1,1.0,4.0,0.0,4.0,4.0,4.0,0.0,1.0,0.0,0.0,0.0,4.0,1.0,1
330896,1,1,2.0,35.0,4.0,39.0,28.0,19.5,0.0,2.0,0.0,0.0,0.10256410256410256,39.0,2.0,1
330897,2,1,16.0,626.0,291.0,917.0,308.0,57.3125,0.0,16.0,0.0,0.0,0.3173391494002181,458.5,8.0,1
330898,1,1,1.0,20.0,8.0,28.0,28.0,28.0,0.0,1.0,0.0,0.0,0.2857142857142857,28.0,1.0,1
330901,3,1,584.0,40420.0,8351.0,48771.0,2694.0,81.01495016611295,117.0,472.0,9.0,4.0,0.17122880400237847,16257.0,194.66666666666666,1
330902,4,1,778.0,50501.0,10243.0,60744.0,2694.0,72.40047675804529,131.0,695.0,9.0,4.0,0.16862570788884498,15186.0,194.5,1
330910,6,1,374.0,31911.0,8572.0,40483.0,2034.0,99.71182266009852,59.0,342.0,4.0,1.0,0.2117432008497394,6747.166666666667,62.333333333333336,1
330919,2,1,2.0,47.0,9.0,56.0,42.0,28.0,0.0,2.0,0.0,0.0,0.16071428571428573,28.0,1.0,1
330920,7,1,60.0,2431.0,1614.0,4045.0,323.0,33.15573770491803,0.0,122.0,0.0,0.0,0.39901112484548823,577.8571428571429,8.571428571428571,1
330921,8,2,326.0,19126.0,4176.0,23302.0,1968.0,69.55820895522388,46.0,288.0,1.0,0.0,0.17921208479958803,2912.75,40.75,2
330922,8,1,389.0,29687.0,6259.0,35946.0,1932.0,62.73298429319372,72.0,491.0,4.0,6.0,0.1741222945529405,4493.25,48.625,1
330923,1,1,3.0,16.0,0.0,16.0,8.0,5.333333333333333,0.0,3.0,0.0,0.0,0.0,16.0,3.0,1
330924,3,2,2.0,17.0,3.0,20.0,17.0,10.0,0.0,2.0,0.0,0.0,0.15,6.666666666666667,0.6666666666666666,2
330925,3,1,49.0,3414.0,746.0,4160.0,530.0,81.56862745098039,6.0,40.0,2.0,3.0,0.17932692307692308,1386.6666666666667,16.333333333333332,1
330926,5,1,11.0,112.0,45.0,157.0,63.0,12.076923076923077,0.0,13.0,0.0,0.0,0.28662420382165604,31.4,2.2,1
330928,1,1,3.0,54.0,6.0,60.0,45.0,20.0,0.0,3.0,0.0,0.0,0.1,60.0,3.0,1
330929,10,1,359.0,29370.0,7584.0,36954.0,2034.0,89.69417475728156,54.0,350.0,4.0,4.0,0.20522812144828706,3695.4,35.9,1
330930,1,1,1.0,6.0,3.0,9.0,9.0,9.0,0.0,1.0,0.0,0.0,0.3333333333333333,9.0,1.0,1
330931,2,1,4.0,60.0,13.0,73.0,23.0,14.6,0.0,5.0,0.0,0.0,0.1780821917808219,36.5,2.0,1
330933,1,1,10.0,325.0,14.0,339.0,119.0,33.9,0.0,10.0,0.0,0.0,0.04129793510324484,339.0,10.0,1
330937,2,1,1.0,3.0,1.0,4.0,3.0,2.0,0.0,2.0,0.0,0.0,0.25,2.0,0.5,1
330940,9,1,102.0,2349.0,1078.0,3427.0,323.0,32.95192307692308,1.0,103.0,0.0,0.0,0.31456084038517657,380.77777777777777,11.333333333333334,1
330942,1,1,4.0,77.0,16.0,93.0,39.0,23.25,0.0,4.0,0.0,0.0,0.17204301075268819,93.0,4.0,1
330943,13,1,14.0,2250.0,360.0,2610.0,357.0,81.5625,3.0,29.0,0.0,0.0,0.13793103448275862,200.76923076923077,1.0769230769230769,1
330945,1,1,2.0,66.0,2.0,68.0,54.0,34.0,0.0,2.0,0.0,0.0,0.029411764705882353,68.0,2.0,1
330949,1,1,5.0,195.0,12.0,207.0,107.0,41.4,0.0,5.0,0.0,0.0,0.057971014492753624,207.0,5.0,1
330952,1,1,2.0,30.0,5.0,35.0,20.0,17.5,0.0,2.0,0.0,0.0,0.14285714285714285,35.0,2.0,1
330955,7,1,67.0,4503.0,435.0,4938.0,724.0,60.96296296296296,8.0,73.0,0.0,0.0,0.08809234507897934,705.4285714285714,9.571428571428571,1
330956,4,1,20.0,909.0,309.0,1218.0,174.0,27.681818181818183,0.0,44.0,0.0,0.0,0.2536945812807882,304.5,5.0,1
330959,2,1,2.0,241.0,85.0,326.0,113.0,81.5,0.0,4.0,0.0,0.0,0.2607361963190184,163.0,1.0,1
330961,5,1,2.0,66.0,16.0,82.0,24.0,11.714285714285714,0.0,7.0,0.0,0.0,0.1951219512195122,16.4,0.4,1
330963,2,1,8.0,56.0,23.0,79.0,26.0,6.076923076923077,0.0,13.0,0.0,0.0,0.2911392405063291,39.5,4.0,1
330964,2,1,2.0,24.0,11.0,35.0,19.0,8.75,0.0,4.0,0.0,0.0,0.3142857142857143,17.5,1.0,1
330965,1,1,1.0,2.0,0.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1
330966,1,1,2.0,50.0,0.0,50.0,30.0,25.0,2.0,0.0,0.0,0.0,0.0,50.0,2.0,1
330967,4,1,4.0,617.0,86.0,703.0,235.0,78.11111111111111,0.0,9.0,0.0,0.0,0.12233285917496443,175.75,1.0,1
330968,2,1,5.0,317.0,44.0,361.0,165.0,51.57142857142857,2.0,5.0,0.0,0.0,0.12188365650969529,180.5,2.5,1
330969,3,1,8.0,422.0,135.0,557.0,236.0,42.84615384615385,0.0,13.0,0.0,0.0,0.24236983842010773,185.66666666666666,2.6666666666666665,1
330970,1,1,2.0,102.0,6.0,108.0,86.0,54.0,0.0,2.0,0.0,0.0,0.05555555555555555,108.0,2.0,1
330971,2,1,10.0,108.0,14.0,122.0,51.0,11.090909090909092,0.0,11.0,0.0,0.0,0.11475409836065574,61.0,5.0,1
330973,1,1,2.0,57.0,1.0,58.0,35.0,29.0,0.0,2.0,0.0,0.0,0.017241379310344827,58.0,2.0,1
330978,4,1,465.0,26096.0,4804.0,30900.0,1932.0,61.55378486055777,59.0,437.0,2.0,4.0,0.15546925566343042,7725.0,116.25,1
330980,6,1,13.0,286.0,204.0,490.0,64.0,12.894736842105264,0.0,38.0,0.0,0.0,0.4163265306122449,81.66666666666667,2.1666666666666665,1
330981,2,1,2.0,146.0,12.0,158.0,83.0,39.5,0.0,4.0,0.0,0.0,0.0759493670886076,79.0,1.0,1
330982,2,1,44.0,969.0,245.0,1214.0,120.0,24.28,0.0,50.0,0.0,0.0,0.20181219110378912,607.0,22.0,1
330983,3,1,64.0,2724.0,531.0,3255.0,745.0,50.07692307692308,4.0,61.0,0.0,0.0,0.1631336405529954,1085.0,21.333333333333332,1
330985,1,1,13.0,0.0,13.0,13.0,1.0,1.0,0.0,13.0,0.0,0.0,1.0,13.0,13.0,1
330988,1,1,2.0,7.0,0.0,7.0,6.0,3.5,0.0,2.0,0.0,0.0,0.0,7.0,2.0,1
330989,1,1,2.0,14.0,6.0,20.0,18.0,10.0,0.0,2.0,0.0,0.0,0.3,20.0,2.0,1
330990,1,1,4.0,378.0,54.0,432.0,212.0,108.0,0.0,4.0,0.0,0.0,0.125,432.0,4.0,1
330992,1,1,1.0,1.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.5,2.0,1.0,1
330994,4,1,5.0,554.0,71.0,625.0,172.0,48.07692307692308,0.0,13.0,0.0,0.0,0.1136,156.25,1.25,1
330995,1,1,5.0,1517.0,871.0,2388.0,1908.0,477.6,0.0,5.0,0.0,0.0,0.3647403685092127,2388.0,5.0,1
331004,3,1,226.0,9151.0,2350.0,11501.0,745.0,50.66519823788546,12.0,210.0,2.0,3.0,0.20433005825580383,3833.6666666666665,75.33333333333333,1
331005,1,1,2.0,21.0,2.0,23.0,16.0,11.5,0.0,2.0,0.0,0.0,0.08695652173913043,23.0,2.0,1
331008,2,1,4.0,53.0,17.0,70.0,29.0,14.0,0.0,5.0,0.0,0.0,0.24285714285714285,35.0,2.0,1
331009,1,1,8.0,146.0,17.0,163.0,54.0,20.375,0.0,8.0,0.0,0.0,0.10429447852760736,163.0,8.0,1
331010,5,1,321.0,17893.0,3441.0,21334.0,1932.0,59.75910364145658,46.0,306.0,2.0,3.0,0.1612918346301678,4266.8,64.2,1
331012,2,1,2.0,22.0,4.0,26.0,18.0,13.0,0.0,2.0,0.0,0.0,0.15384615384615385,13.0,1.0,1
331014,3,1,304.0,17504.0,5909.0,23413.0,2034.0,76.51307189542484,41.0,257.0,4.0,4.0,0.252381155768163,7804.333333333333,101.33333333333333,1
331019,4,2,530.0,34008.0,7541.0,41549.0,1627.0,69.01827242524917,101.0,493.0,6.0,2.0,0.1814965462466004,10387.25,132.5,2
331024,1,1,5.0,120.0,6.0,126.0,44.0,25.2,0.0,5.0,0.0,0.0,0.047619047619047616,126.0,5.0,1
331026,1,1,2.0,11.0,6.0,17.0,12.0,8.5,0.0,2.0,0.0,0.0,0.35294117647058826,17.0,2.0,1
331028,1,1,1.0,44.0,0.0,44.0,44.0,44.0,1.0,0.0,0.0,0.0,0.0,44.0,1.0,1
331032,2,1,2.0,73.0,9.0,82.0,46.0,20.5,0.0,4.0,0.0,0.0,0.10975609756097561,41.0,1.0,1
331033,2,1,8.0,405.0,45.0,450.0,103.0,45.0,1.0,9.0,0.0,0.0,0.1,225.0,4.0,1
331035,1,1,2.0,56.0,7.0,63.0,55.0,31.5,1.0,1.0,0.0,0.0,0.1111111111111111,63.0,2.0,1
331038,4,1,3.0,254.0,34.0,288.0,109.0,28.8,0.0,10.0,0.0,0.0,0.11805555555555555,72.0,0.75,1
331040,4,1,6.0,221.0,136.0,357.0,60.0,23.8,0.0,15.0,0.0,0.0,0.38095238095238093,89.25,1.5,1
331041,1,1,2.0,111.0,11.0,122.0,98.0,61.0,1.0,1.0,0.0,0.0,0.09016393442622951,122.0,2.0,1
331044,4,1,4.0,460.0,182.0,642.0,145.0,45.857142857142854,0.0,14.0,0.0,0.0,0.2834890965732087,160.5,1.0,1
331047,5,1,6.0,483.0,230.0,713.0,186.0,50.92857142857143,0.0,14.0,0.0,0.0,0.3225806451612903,142.6,1.2,1
331050,6,1,305.0,17684.0,4987.0,22671.0,1627.0,71.5173501577287,54.0,261.0,2.0,0.0,0.21997265228706278,3778.5,50.833333333333336,1
331053,1,1,5.0,172.0,49.0,221.0,96.0,44.2,0.0,5.0,0.0,0.0,0.22171945701357465,221.0,5.0,1
331055,2,1,151.0,8312.0,2022.0,10334.0,1908.0,64.99371069182389,7.0,152.0,0.0,0.0,0.19566479581962454,5167.0,75.5,1
331056,3,1,31.0,3017.0,243.0,3260.0,542.0,98.78787878787878,24.0,9.0,0.0,0.0,0.0745398773006135,1086.6666666666667,10.333333333333334,1
331057,2,1,3.0,275.0,5.0,280.0,230.0,70.0,1.0,3.0,0.0,0.0,0.017857142857142856,140.0,1.5,1
331059,3,1,302.0,18573.0,4079.0,22652.0,1627.0,74.51315789473684,61.0,238.0,4.0,1.0,0.1800723997880982,7550.666666666667,100.66666666666667,1
331061,3,1,505.0,26003.0,6461.0,32464.0,1500.0,54.93062605752961,57.0,524.0,9.0,1.0,0.19902045342533267,10821.333333333334,168.33333333333334,1
331063,1,1,3.0,65.0,1.0,66.0,36.0,22.0,0.0,3.0,0.0,0.0,0.015151515151515152,66.0,3.0,1
331075,1,1,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1
331076,2,1,2.0,93.0,19.0,112.0,44.0,28.0,0.0,4.0,0.0,0.0,0.16964285714285715,56.0,1.0,1
331077,1,1,1.0,2.0,2.0,4.0,4.0,4.0,0.0,1.0,0.0,0.0,0.5,4.0,1.0,1
331079,19,1,371.0,29584.0,3985.0,33569.0,1932.0,72.34698275862068,71.0,386.0,2.0,5.0,0.11871071524323036,1766.7894736842106,19.526315789473685,1
331080,1,1,5.0,88.0,4.0,92.0,45.0,18.4,0.0,5.0,0.0,0.0,0.043478260869565216,92.0,5.0,1
331082,2,1,4.0,322.0,68.0,390.0,122.0,48.75,0.0,8.0,0.0,0.0,0.17435897435897435,195.0,2.0,1
331083,4,1,25.0,886.0,29.0,915.0,296.0,31.551724137931036,7.0,22.0,0.0,0.0,0.03169398907103825,228.75,6.25,1
331084,2,1,8.0,97.0,54.0,151.0,41.0,15.1,0.0,10.0,0.0,0.0,0.3576158940397351,75.5,4.0,1
331085,2,1,9.0,951.0,114.0,1065.0,470.0,88.75,1.0,11.0,0.0,0.0,0.10704225352112676,532.5,4.5,1
331087,13,2,1141.0,90505.0,46275.0,136780.0,2310.0,90.52283256121774,194.0,1295.0,18.0,4.0,0.3383170054101477,10521.538461538461,87.76923076923077,2
331089,3,1,13.0,574.0,123.0,697.0,274.0,31.681818181818183,0.0,22.0,0.0,0.0,0.17647058823529413,232.33333333333334,4.333333333333333,1
331094,1,1,1.0,3.0,3.0,6.0,6.0,6.0,0.0,1.0,0.0,0.0,0.5,6.0,1.0,1
331097,1,1,10.0,198.0,1100.0,1298.0,615.0,129.8,1.0,9.0,0.0,0.0,0.847457627118644,1298.0,10.0,1
331098,2,1,3.0,171.0,5.0,176.0,83.0,35.2,2.0,3.0,0.0,0.0,0.028409090909090908,88.0,1.5,1
331099,3,1,3.0,352.0,43.0,395.0,144.0,56.42857142857143,2.0,5.0,0.0,0.0,0.10886075949367088,131.66666666666666,1.0,1
331103,2,1,3.0,124.0,63.0,187.0,83.0,37.4,0.0,5.0,0.0,0.0,0.33689839572192515,93.5,1.5,1
331106,1,1,5.0,177.0,7.0,184.0,158.0,36.8,0.0,5.0,0.0,0.0,0.03804347826086957,184.0,5.0,1
331112,2,1,2.0,79.0,4.0,83.0,43.0,20.75,0.0,4.0,0.0,0.0,0.04819277108433735,41.5,1.0,1
331113,1,1,8.0,69.0,38.0,107.0,49.0,13.375,1.0,7.0,0.0,0.0,0.35514018691588783,107.0,8.0,1
331114,2,1,4.0,170.0,45.0,215.0,133.0,53.75,0.0,4.0,0.0,0.0,0.20930232558139536,107.5,2.0,1
331115,1,1,5.0,68.0,17.0,85.0,41.0,17.0,0.0,5.0,0.0,0.0,0.2,85.0,5.0,1
331116,1,1,7.0,5.0,79.0,84.0,40.0,12.0,0.0,7.0,0.0,0.0,0.9404761904761905,84.0,7.0,1
331117,1,1,3.0,42.0,7.0,49.0,31.0,16.333333333333332,0.0,3.0,0.0,0.0,0.14285714285714285,49.0,3.0,1
331121,2,1,2.0,29.0,12.0,41.0,23.0,13.666666666666666,0.0,3.0,0.0,0.0,0.2926829268292683,20.5,1.0,1
331124,12,1,694.0,46959.0,12534.0,59493.0,1500.0,56.66,107.0,911.0,14.0,18.0,0.2106802480964147,4957.75,57.833333333333336,1
331126,4,1,233.0,10221.0,1296.0,11517.0,815.0,49.00851063829787,17.0,217.0,0.0,1.0,0.11252930450638186,2879.25,58.25,1
331128,1,1,2.0,20.0,12.0,32.0,18.0,16.0,0.0,2.0,0.0,0.0,0.375,32.0,2.0,1
331132,2,1,2.0,4.0,4.0,8.0,6.0,4.0,0.0,2.0,0.0,0.0,0.5,4.0,1.0,1
331133,2,1,2.0,45.0,0.0,45.0,44.0,22.5,1.0,1.0,0.0,0.0,0.0,22.5,1.0,1
331139,2,1,2.0,117.0,2.0,119.0,60.0,29.75,0.0,4.0,0.0,0.0,0.01680672268907563,59.5,1.0,1
331145,3,1,6.0,145.0,56.0,201.0,48.0,13.4,0.0,15.0,0.0,0.0,0.27860696517412936,67.0,2.0,1
331149,1,1,6.0,68.0,26.0,94.0,33.0,15.666666666666666,0.0,6.0,0.0,0.0,0.2765957446808511,94.0,6.0,1
331150,1,1,1.0,7.0,0.0,7.0,7.0,7.0,0.0,1.0,0.0,0.0,0.0,7.0,1.0,1
331151,1,1,1.0,95.0,0.0,95.0,95.0,95.0,1.0,0.0,0.0,0.0,0.0,95.0,1.0,1
331152,1,1,1.0,27.0,3.0,30.0,30.0,30.0,0.0,1.0,0.0,0.0,0.1,30.0,1.0,1
331153,2,1,303.0,16888.0,14895.0,31783.0,2700.0,104.89438943894389,48.0,201.0,53.0,1.0,0.4686467608469937,15891.5,151.5,1
331156,1,1,4.0,8.0,8.0,16.0,6.0,4.0,0.0,4.0,0.0,0.0,0.5,16.0,4.0,1
331157,1,1,2.0,2.0,2.0,4.0,2.0,2.0,0.0,2.0,0.0,0.0,0.5,4.0,2.0,1
331158,3,1,94.0,3317.0,630.0,3947.0,188.0,39.07920792079208,2.0,98.0,0.0,1.0,0.15961489739042312,1315.6666666666667,31.333333333333332,1
331160,6,1,373.0,17889.0,5238.0,23127.0,1500.0,59.3,31.0,340.0,3.0,16.0,0.22648851991179142,3854.5,62.166666666666664,1
331162,1,1,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1
331170,11,1,302.0,16761.0,5053.0,21814.0,1500.0,70.14147909967846,30.0,274.0,7.0,0.0,0.2316402310442835,1983.090909090909,27.454545454545453,1
331173,4,1,305.0,16273.0,3757.0,20030.0,1500.0,65.45751633986929,28.0,276.0,2.0,0.0,0.1875686470294558,5007.5,76.25,1
331175,2,1,2.0,49.0,6.0,55.0,29.0,18.333333333333332,0.0,3.0,0.0,0.0,0.10909090909090909,27.5,1.0,1
331176,3,1,6.0,426.0,116.0,542.0,116.0,45.166666666666664,0.0,12.0,0.0,0.0,0.2140221402214022,180.66666666666666,2.0,1
331177,1,1,2.0,27.0,2.0,29.0,25.0,14.5,0.0,2.0,0.0,0.0,0.06896551724137931,29.0,2.0,1
331181,3,1,11.0,323.0,48.0,371.0,94.0,24.733333333333334,0.0,15.0,0.0,0.0,0.1293800539083558,123.66666666666667,3.6666666666666665,1
331183,1,1,2.0,5.0,5.0,10.0,8.0,5.0,0.0,2.0,0.0,0.0,0.5,10.0,2.0,1
331185,3,1,12.0,121.0,47.0,168.0,58.0,12.923076923076923,0.0,13.0,0.0,0.0,0.27976190476190477,56.0,4.0,1
331187,3,1,3.0,203.0,51.0,254.0,150.0,50.8,0.0,5.0,0.0,0.0,0.20078740157480315,84.66666666666667,1.0,1
331198,11,1,1281.0,98117.0,61294.0,159411.0,11600.0,94.04778761061947,214.0,1346.0,131.0,4.0,0.3845029514901732,14491.90909090909,116.45454545454545,1
331204,3,1,11.0,323.0,48.0,371.0,94.0,24.733333333333334,0.0,15.0,0.0,0.0,0.1293800539083558,123.66666666666667,3.6666666666666665,1
331209,3,1,3.0,203.0,51.0,254.0,150.0,50.8,0.0,5.0,0.0,0.0,0.20078740157480315,84.66666666666667,1.0,1
331221,3,1,8.0,114.0,30.0,144.0,32.0,11.076923076923077,0.0,13.0,0.0,0.0,0.20833333333333334,48.0,2.6666666666666665,1
331222,4,1,2.0,168.0,10.0,178.0,66.0,44.5,0.0,4.0,0.0,0.0,0.056179775280898875,44.5,0.5,1
331224,5,2,10.0,162.0,30.0,192.0,52.0,13.714285714285714,0.0,14.0,0.0,0.0,0.15625,38.4,2.0,2
331225,2,1,2.0,21.0,5.0,26.0,17.0,13.0,0.0,2.0,0.0,0.0,0.19230769230769232,13.0,1.0,1
331233,4,2,363.0,17372.0,5136.0,22508.0,1500.0,57.12690355329949,32.0,343.0,3.0,16.0,0.22818553403234407,5627.0,90.75,2
331236,1,1,3.0,32.0,2.0,34.0,30.0,11.333333333333334,1.0,2.0,0.0,0.0,0.058823529411764705,34.0,3.0,1
331239,4,1,8.0,491.0,129.0,620.0,116.0,34.44444444444444,0.0,18.0,0.0,0.0,0.20806451612903226,155.0,2.0,1
331241,4,1,104.0,3852.0,632.0,4484.0,473.0,40.3963963963964,6.0,105.0,0.0,0.0,0.1409455842997324,1121.0,26.0,1
331244,3,1,41.0,2023.0,333.0,2356.0,244.0,48.08163265306123,1.0,48.0,0.0,0.0,0.14134125636672326,785.3333333333334,13.666666666666666,1
331276,2,2,8.0,290.0,64.0,354.0,111.0,39.333333333333336,0.0,9.0,0.0,0.0,0.1807909604519774,177.0,4.0,2
331278,1,1,3.0,20.0,22.0,42.0,24.0,14.0,0.0,3.0,0.0,0.0,0.5238095238095238,42.0,3.0,1
331281,2,1,5.0,255.0,60.0,315.0,87.0,45.0,0.0,7.0,0.0,0.0,0.19047619047619047,157.5,2.5,1
